id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2pcZglQR5vcE8z09qLaQoV,0.66,0.254,-9.643,0.0454,0.783,0.0,0.362,0.393,136.186,104280
1kQX0xM3efET212Y1Lq0ZG,0.698,0.502,-6.321,0.0352,0.322,0.000131,0.139,0.618,140.054,123453
5X8hjt33EdQ8KUaUzcTNQv,0.703,0.513,-7.246,0.183,0.426,0.000116,0.157,0.889,78.573,155665
6ol3k9BqQi7tOX98KPnVPa,0.505,0.373,-9.069,0.0437,0.429,0.00119,0.156,0.374,99.106,308046
1Om3Mz5IazKScLUqL88oCd,0.624,0.731,-6.055,0.039,0.107,0.0,0.333,0.75,131.972,168182
58hIcKjEMwvTLGdEsdfRPf,0.592,0.421,-8.806,0.0361,0.775,0.0116,0.0702,0.459,143.693,186920
6XYkGbWTkF3IUThub6DVfh,0.762,0.558,-9.762,0.111,0.526,0.000326,0.104,0.626,110.975,201627
2GuN81w2lPTNfMiKyMLnLR,0.535,0.494,-8.26,0.0439,0.505,0.0045,0.104,0.561,175.464,239149
2SVuc7b7qwCcDX4rCAqkyJ,0.372,0.438,-9.422,0.0584,0.517,1.49e-06,0.116,0.475,154.848,181547
1sKWhJrFT6PGoXIo2mkgKq,0.662,0.735,-6.999,0.0288,0.0269,0.00214,0.0871,0.889,114.009,236067
616pu8ULCu4L2FTMXUxi6S,0.62,0.605,-5.365,0.0445,0.428,0.375,0.117,0.573,76.972,234665
5S5uBzMAWzzqwpqxoNnGqq,0.339,0.502,-6.796,0.0319,0.0168,0.0329,0.0941,0.52,103.146,234183
0fYkNpOMsXzSARMvUN2QdC,0.745,0.696,-6.511,0.0664,0.107,0.000291,0.0443,0.723,152.039,216017
3Evbh7zMfQ9thUxYjsvfAG,0.683,0.476,-9.482,0.0333,0.00762,0.00186,0.102,0.6,96.971,272275
0RiY8zC9nRkLJmjyWL90Or,0.662,0.715,-8.739,0.136,0.243,0.0,0.273,0.532,78.016,218904
3aUbp8mH1JiPU1ces1S68Q,0.397,0.437,-9.001,0.0598,0.245,4.13e-05,0.124,0.35,81.599,265187
70EjHDvkFck4j5LZvVzt1Z,0.683,0.805,-3.756,0.0385,0.00091,0.000246,0.301,0.747,115.996,220027
6paMAWG7CCn967OkrIILty,0.703,0.463,-7.067,0.0366,0.244,5.8e-06,0.112,0.217,103.707,222827
0AchHP2MSvRlL3iKh6kfdt,0.53,0.746,-6.565,0.0481,0.331,0.0,0.227,0.793,97.861,203931
0yLdNVWF3Srea0uzk55zFn,0.707,0.681,-4.325,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
1Qrg8KqiBpW07V7PNxwwwL,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.161,0.418,88.98,153947
4nrPB8O7Y7wsOCJdgXkthe,0.778,0.632,-5.6,0.0493,0.274,0.0,0.0915,0.498,122.104,218289
6AQbmUe0Qwf5PZnt4HmTXv,0.696,0.809,-8.254,0.05,0.252,0.000128,0.248,0.857,132.962,131013
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,167303
0NZPBYD5qbEWRs3PrGiRkT,0.712,0.463,-7.399,0.0797,0.011,2.96e-06,0.301,0.206,131.199,156943
2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,221520
4FAKtPVycI4DxoOHC01YqD,0.783,0.729,-3.549,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148
5ww2BF9slyYgNOk37BlC4u,0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162638
4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238
5mHdCZtVyb4DcJw8799hZp,0.538,0.742,-5.355,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373
0WtM2NBVQNNJLh6scP13H8,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,239318
0V3wPSX9ygBnCm8psDIegu,0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690
65FftemJ1DbbZ45DUfHJXE,0.804,0.771,-4.067,0.0433,0.357,3.07e-06,0.108,0.739,126.956,212253
78Sw5GDo6AlGwTwanjXbGh,0.574,0.469,-8.209,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485
2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,-7.163,0.0615,0.111,0.0,0.134,0.508,133.629,260253
2mnXxnrX5vCGolNkaFvVeM,0.887,0.234,-14.52,0.178,0.111,0.67,0.13,0.197,140.02,196800
1zsPaEkglFvxjAhrM8yhpr,0.901,0.589,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600
5odlY52u43F5BjByhxg7wg,0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,209260
4fYte8ZvTK14NEhAOZocBi,0.697,0.802,-6.412,0.0456,0.0988,3.55e-05,0.0614,0.822,139.951,148120
2tTmW7RDtMQtBk7m2rYeSw,0.621,0.782,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,198938
0JXXNGljqupsJaZsgSbMZV,0.684,0.607,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,195373
7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,-8.55,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360
2mpoNBkngUEwnaKoBhZ0vl,0.784,0.826,-6.34,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,184066
3r8RuvgbX9s7ammBn07D3W,0.814,0.641,-5.957,0.111,0.027,0.0,0.0993,0.183,133.854,185507
1jHgfC8T5KxUyC5Ldw6lk9,0.805,0.767,-5.612,0.0349,0.748,1.66e-05,0.35,0.97,135.06,142152
1lRtH4FszTrwwlK5gTSbXO,0.772,0.73,-6.657,0.0972,0.152,0.000107,0.274,0.786,136.175,174943
6UN73IYd0hZxLi8wFPMQij,0.954,0.516,-5.817,0.16,0.03,7.54e-06,0.0504,0.624,105.001,139560
1Y3LN4zO1Edc2EluIoSPJN,0.551,0.55,-5.339,0.0286,0.777,0.0,0.202,0.342,101.19,176440
4FyesJzVpA39hbYvcseO2d,0.486,0.545,-7.924,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891
5XeFesFbtLpXzIVDNQP22n,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,183956
4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,-7.231,0.132,0.141,0.0,0.11,0.392,143.008,201800
373gDROnujxNTFa1FojYIl,0.596,0.798,-4.63,0.0285,0.00412,0.0,0.338,0.459,105.01,199342
0QHEIqNKsMoOY5urbzN48u,0.838,0.525,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256
561jH07mF1jHuk7KlaeF0s,0.637,0.678,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,250760
1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,-9.342,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360
2CeKVsFFXG4QzA415QygGb,0.865,0.573,-5.501,0.0678,0.0863,0.0,0.305,0.563,94.999,155960
54ipXppHLA8U4yqpOFTUhr,0.772,0.75,-3.67,0.0455,0.0201,0.0,0.074,0.587,114.061,165265
59uQI0PADDKeE6UZDTJEe8,0.517,0.675,-5.382,0.0357,0.459,0.0,0.151,0.518,203.853,163855
7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453
0IKeDy5bT9G0bA7ZixRT4A,0.529,0.602,-4.629,0.0458,0.299,0.0,0.0716,0.756,157.643,271862
6Sq7ltF9Qa7SNFBsV5Cogx,0.911,0.712,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567
3Zyk5Vd9WNPNVWxvb0EZTk,0.793,0.78,-4.247,0.249,0.341,0.0,0.111,0.576,178.046,203360
1xzi1Jcr7mEi9K2RfzLOqS,0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389
0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,-5.3,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667
1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,-10.613,0.0299,0.453,0.00805,0.322,0.216,132.052,132631
0mHC3BK9vFGoEU0EcGPWRZ,0.652,0.628,-6.529,0.107,0.305,0.0,0.221,0.317,119.856,208324
4WiQA1AGWHFvaxBU6bHghs,0.751,0.761,-4.113,0.15,0.251,0.000238,0.0991,0.553,92.032,151325
6Um358vY92UBv5DloTRX9L,0.491,0.643,-4.309,0.0442,0.187,0.0,0.109,0.779,162.469,169419
5IgjP7X4th6nMNDh4akUHb,0.733,0.69,-5.529,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613
4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,167303
3rb0tMq42WfggucPm0HHkA,0.607,0.767,-6.069,0.0474,0.118,0.0,0.122,0.662,123.998,148629
02MWAaffLxlfxAUY7c5dvx,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805
4zN21mbAuaD0WqtmaTZZeP,0.847,0.69,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186662
6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735
7fZBQnc0zXwVybgCIrQQil,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475
18asYwWugKjjsihZ0YvRxO,0.754,0.763,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819
39JofJHEtg8I4fSyo7Imft,0.736,0.906,-7.589,0.048,0.164,0.585,0.106,0.698,137.001,226627
0wHFktze2PHC5jDt3B17DC,0.902,0.582,-5.902,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948
5ZduaRci3iNUiDfJbBfAaf,0.874,0.869,-5.996,0.0315,0.00116,0.00238,0.164,0.726,126.027,102861
5YdnOm5990Kfq1Jodws98B,0.616,0.841,-4.779,0.076,0.0559,0.00217,0.417,0.714,110.029,154561
1WCEAGGRD066z2Q89ObXTq,0.601,0.713,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,169756
0zKbDrEXKpnExhGQRe9dxt,0.534,0.855,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,153443
1eBGNWrnfmSCHN4IfEUqUX,0.779,0.43,-13.127,0.0551,0.151,0.00722,0.0979,0.304,127.985,152344
7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,165753
4tRhRLBxIZ34Iw0eCuiC03,0.663,0.559,-12.876,0.0391,0.136,0.0894,0.108,0.296,145.007,206385
1p0jBDjxORjYNJyAphBRpE,0.84,0.667,-7.126,0.0843,0.0439,1.34e-05,0.179,0.292,120.044,145667
1RF02Cf80mTaeNXG2P2boR,0.621,0.785,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253
6GomT970rCOkKAyyrwJeZi,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445
3sa06xVNmLLYIxdNNmVQN8,0.763,0.782,-4.541,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689
4YxZQd3I4rj1nqkXgvpCk4,0.903,0.719,-8.054,0.052,0.514,7.67e-05,0.743,0.639,118.036,230829
0w7JPlp7eEQI2EKW3ayXrv,0.683,0.932,-10.402,0.0513,0.0389,0.605,0.0615,0.553,125.002,235786
3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817
3kcKlOkQQEPVwxwljbGJ5p,0.623,0.727,-5.57,0.0562,0.184,2.02e-05,0.309,0.4,125.975,165800
5902W4uHWzhtOff1UK7the,0.685,0.886,-4.179,0.034,0.028,0.0,0.481,0.615,125.034,161267
7jQkiAaa4XYYsPH3rcfcWo,0.803,0.889,-6.545,0.0439,0.189,0.653,0.13,0.876,147.983,163515
11eYmv0tA3wEoyD1Sad2Nv,0.888,0.607,-5.632,0.165,0.147,0.0,0.111,0.728,103.136,134888
6gdDu39yYqPcaTgCwYEW8i,0.683,0.887,-4.944,0.0497,0.0125,0.446,0.318,0.551,132.007,267947
1LIvdWNdKmHvU0FJvw2diN,0.615,0.902,-4.316,0.0859,0.0176,3.91e-05,0.103,0.298,87.03,146712
7jYwZOptDPesQgzj7vhsEF,0.662,0.726,-6.786,0.0516,0.132,0.0,0.455,0.408,149.944,148800
3pPN20syOYvbUuEiBpbenI,0.667,0.858,-2.268,0.0926,0.0367,1.47e-05,0.325,0.641,133.039,184295
3LEgGAl9zLcQWGTp7ptqtQ,0.621,0.747,-5.084,0.0337,0.222,0.000194,0.147,0.426,124.015,188894
0C9P00gKzHroC3Et2SQylA,0.833,0.86,-5.331,0.0675,0.155,0.773,0.103,0.606,124.987,136189
2UwgoIMAYT0pDOxUFTjEVJ,0.889,0.871,-5.349,0.149,0.00176,0.586,0.279,0.491,124.008,178909
6Hh6pxNSScePI9zjKBIUg2,0.63,0.458,-14.172,0.0718,0.15,0.0255,0.108,0.208,170.042,145676
5qEGAHerczFt3HmL9lhh4j,0.667,0.849,-4.4,0.124,0.165,4.8e-05,0.107,0.752,155.002,158080
0JpEMzTHbt2zBIXrntrXzG,0.539,0.708,-6.189,0.0976,0.0129,0.0,0.14,0.381,123.039,186141
3I10tZ5MgEMo4WryCNJkZQ,0.656,0.655,-6.766,0.024,0.02,0.00816,0.103,0.555,127.001,230946
7y3c1oJMY1CwwtOZ84Qovu,0.687,0.788,-5.142,0.0352,0.0121,0.0,0.358,0.669,123.02,174795
4k6yZRw7M04gZE2uW12Cw6,0.673,0.408,-15.094,0.0554,0.48,0.305,0.13,0.407,125.003,151690
3ElGRG3DqSzzkh1b2wnbzf,0.706,0.778,-4.491,0.0606,0.198,1.06e-05,0.0778,0.376,125.893,149643
0v9FopnUjdazLkHb2vzcdt,0.599,0.971,-7.264,0.397,0.0271,0.0863,0.389,0.189,180.059,211288
7xaqxUl08zOg0YNUHokQpq,0.804,0.645,-7.069,0.0773,0.642,0.0,0.173,0.912,142.09,152827
47gFO4wiq9rLJo9vz0DP3q,0.84,0.938,-4.992,0.0806,0.0717,0.000196,0.256,0.746,135.971,137647
0SyxZC4wlqAwf20cHE6Xon,0.752,0.771,-5.95,0.0311,0.00341,1.73e-05,0.0905,0.527,126.02,162213
4iAADGCKIR9GkLGvAHfZUS,0.821,0.781,-4.465,0.0397,0.00563,0.0191,0.0403,0.434,137.017,133213
5s1EwpwmgQJ8Ti3ltrJdO8,0.919,0.439,-5.566,0.0739,0.0935,0.000211,0.155,0.329,125.033,171069
5u8Y0lAUlBLwuhpXSDUGf4,0.654,0.898,-5.964,0.0413,0.0844,0.0347,0.316,0.722,123.996,141932
7g7OshelYRRnOSEMmisJVI,0.878,0.875,-4.923,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,189880
6WPKT15eEsSmd7V8wxYMQ2,0.633,0.816,-4.382,0.0483,0.0167,0.0,0.742,0.588,92.977,147290
402z8ImBLSnPOftwq5KQRc,0.578,0.928,-4.709,0.0682,6.14e-05,0.000116,0.347,0.652,99.963,204200
4KX0ljOjtvGQwryS79UNKD,0.424,0.949,-2.594,0.0918,0.00207,1.01e-05,0.189,0.506,188.033,212400
75u57J1xTh9VpzMB93b9Az,0.655,0.853,-6.011,0.0507,0.0219,7.72e-06,0.422,0.621,132.005,185779
1MCXKvIusircEWbscNsJK4,0.622,0.895,-4.467,0.203,0.0463,0.0,0.139,0.566,133.9,204696
04BbmHz7lzzfsNoZIvPOeG,0.532,0.942,-5.305,0.0541,0.043,0.000418,0.493,0.262,141.0,162737
6EcHloNz3YxvHsHcUHXi1N,0.598,0.963,-4.259,0.0428,0.00118,0.0,0.196,0.796,104.997,146237
29dPvn06AU7EqEWnAb7LvN,0.597,0.937,-4.148,0.0571,0.00744,0.0,0.115,0.409,104.994,266419
0ojvJcxBjQMArult1ziWAj,0.716,0.579,-6.871,0.0319,0.0378,0.0,0.295,0.628,85.02,157375
6zzqpWjKXeLmUQ9wBplrDN,0.618,0.947,-4.899,0.0627,0.00321,1.1e-06,0.174,0.34,118.016,229853
690XGYKbbt5Ig4hBXIZamX,0.479,0.984,-3.432,0.0479,0.00036,0.0,0.123,0.773,180.986,196145
4NBUkcJqWNZ06hQlQaKPfo,0.376,0.996,-3.465,0.137,0.00411,0.0,0.0937,0.307,74.638,160073
2dnIcYfpXHSYV4dv4FlF76,0.527,0.586,-6.704,0.0379,0.0184,0.0,0.331,0.398,141.927,204161
2UP2WcsZUJBXKAX9lugiX1,0.604,0.936,-3.68,0.0459,0.024,0.000141,0.298,0.965,165.071,196385
2mQNTfT9IIOgT2fE9GXn91,0.716,0.654,-6.668,0.0299,0.00108,0.000435,0.0946,0.556,94.008,261655
2ug47Ft4M0YxgNViP8XaOr,0.622,0.912,-6.489,0.0291,9.29e-05,1.16e-06,0.156,0.97,127.965,185693
6Q0xlYxYaoV1BULpUGUonS,0.495,0.954,-5.213,0.0573,0.000317,4.39e-05,0.152,0.609,96.917,188099
2tHT7NFVBoOiiRb52F9XMT,0.471,0.907,-8.143,0.054,0.000933,0.0,0.136,0.73,146.977,214307
2yqShn28PD8yrZ6mcPYvgz,0.591,0.919,-5.946,0.0917,0.343,0.0,0.247,0.942,149.991,93874
0gQow3sNTxNMA8ItBcpgfU,0.53,0.651,-4.856,0.0373,0.0737,0.0,0.136,0.704,168.123,210747
4sWhbIDj65iCjYnnVjOkdT,0.601,0.699,-5.94,0.072,0.00841,0.0,0.173,0.524,141.003,207360
0WzO3BlA8IkMFRH4KEINXl,0.684,0.799,-5.187,0.0974,0.00205,1.06e-06,0.0528,0.749,135.982,170938
0sBM8N4UfSWkD8i5QkfcMc,0.397,0.934,-5.618,0.0596,9.48e-05,0.098,0.381,0.59,189.644,190562
43g3RrtL9YAHD0UrVYqjLE,0.467,0.635,-6.888,0.0718,0.119,2.01e-06,0.204,0.751,69.342,209000
3yiQdN2oQg9oIG4eigMNQm,0.732,0.884,-4.961,0.223,0.0635,0.0,0.263,0.665,93.002,211613
0FjeU1wRcwlN1jK3qlY4f7,0.652,0.945,-3.48,0.0441,0.00588,0.0,0.064,0.646,97.512,239324
2QsTxqgSif8093CQiai0Kp,0.593,0.929,-3.622,0.0555,0.00169,0.0,0.688,0.559,138.041,215173
4KKgD4RRHp06s6Lek7nT4o,0.402,0.95,-3.838,0.0574,5.08e-05,0.00568,0.181,0.835,187.961,189165
6jYvF9znq0mHscaJGRLmcM,0.765,0.45,-6.47,0.037,0.0864,0.0,0.1,0.5,116.025,168653
3GN4hSebRoLn1edAEFm9Av,0.534,0.62,-9.449,0.104,0.205,0.0,0.337,0.284,169.624,143718
55kyTax8tcDdjyR6p03RFB,0.569,0.944,-2.744,0.0629,0.00115,1.92e-06,0.301,0.851,80.97,195133
2zzPDhkqDb5w3Ye4y2f531,0.512,0.856,-7.336,0.0309,0.000127,3.48e-05,0.0797,0.868,94.982,168760
46TkJrHmMQVK4CP2Ynp1AS,0.457,0.867,-5.972,0.0616,8.74e-05,0.000149,0.294,0.6,185.014,195200
0mZ6uXNneFd7d97caFIZx9,0.464,0.968,-3.536,0.0832,0.000319,5.1e-05,0.269,0.584,157.973,157080
0XRmd21iacfqkm8QzNs2o4,0.495,0.956,-2.312,0.109,0.00011,0.00047,0.115,0.791,173.952,194186
4U4bb1SPGYdXnHbjrjQM77,0.519,0.958,-1.652,0.0951,0.0183,0.0,0.311,0.669,197.861,172653
6qdBPGfjhtNafo7DqRQYxd,0.583,0.779,-4.785,0.0338,9.57e-05,0.00117,0.256,0.842,99.964,148221
5nEd78QQGTPg9DHeoUwt6x,0.515,0.983,-4.024,0.122,0.00106,1.73e-05,0.0495,0.482,92.019,242120
2sAy5AbuA3wLM4vo1Kk0BU,0.526,0.86,-4.754,0.0377,0.00221,0.0,0.121,0.682,159.967,179587
6g9AepcHeMuIUdwUnemSZ0,0.562,0.713,-8.626,0.206,0.00842,0.0,0.2,0.657,114.701,96381
2msGJyLEaeG5d6NL3tb74o,0.555,0.693,-8.254,0.037,0.064,0.00412,0.155,0.328,140.874,196789
0Y1wbszpLwctWn8wqoCbJa,0.689,0.948,-3.76,0.118,0.0103,0.0,0.286,0.832,102.007,209560
4JM2vjfIWwx8pS5uoyvNOY,0.645,0.89,-5.366,0.0715,0.000653,0.0,0.156,0.154,90.006,239133
31FgcATFo1jsU7jPI6kbmW,0.416,0.94,-4.679,0.134,0.000165,6.82e-05,0.251,0.645,173.968,167280
374jrpS08QBnp6HOO09jZe,0.609,0.938,-5.711,0.0933,0.00414,5.45e-05,0.24,0.56,131.48,192013
3kCwopJ3RbUK9TrfLhASdr,0.663,0.907,-3.446,0.0666,0.026,0.0,0.0835,0.668,99.845,254850
0lSlM5Iy3oepFwDGoEW0b5,0.489,0.807,-4.945,0.0957,0.000505,0.000182,0.15,0.718,177.886,226893
5IgIuU6pxbQpG1EJFOP45n,0.557,0.927,-5.809,0.115,0.0103,0.0,0.236,0.729,99.395,161622
614rjCPbCJiPEmmScislhw,0.586,0.971,-3.79,0.0723,0.000634,0.0,0.104,0.714,135.89,207000
7hW5voaf5g82vf91oo25nt,0.516,0.955,-3.835,0.113,0.000406,0.0,0.462,0.624,172.002,182295
6aRlYGyMvpXnS4LFeQNmJg,0.478,0.897,-4.686,0.0549,0.000218,3.7e-05,0.185,0.602,164.905,216466
2ysITjSEgXPxZ2Z1tJkKCZ,0.615,0.939,-3.692,0.0693,5.94e-05,2.1e-06,0.12,0.504,104.971,160805
7JpvDj170KIwmLMxETY08n,0.52,0.691,-5.115,0.105,0.011,0.0,0.112,0.604,172.063,186009
6cEBDps0z9Tk0lMqkKV32v,0.632,0.869,-4.107,0.0345,4.6e-05,0.00355,0.342,0.631,129.964,232438
5YE9ulYxozknHtvSqIfH4l,0.381,0.989,-4.063,0.214,0.000117,0.0,0.564,0.251,199.947,110668
4v9AYQ4ZPy6r6P3dHjVotW,0.673,0.8,-7.297,0.123,0.0118,0.0,0.349,0.42,93.927,218298
098iVShWIPHB5LFqxLHi6k,0.434,0.947,-5.626,0.113,1.53e-05,0.0,0.418,0.496,168.076,201827
38CiS18jHaPaKZ5LSl0TNG,0.515,0.621,-6.126,0.0277,0.665,0.0,0.377,0.453,104.725,154343
5UMzFvmNVVNMOzssMwiXZA,0.526,0.874,-5.855,0.0559,0.00316,2.49e-06,0.157,0.719,151.954,173692
5o7SXwjisBPCaipy4PuqI4,0.5,0.975,-4.226,0.0861,0.000674,0.0,0.313,0.361,180.037,187240
0ZOwYsTdEF62yNydb6avtz,0.557,0.483,-8.197,0.0463,0.314,1.98e-06,0.118,0.671,136.398,193903
7BKlfimm6GA0NixKPJwJjK,0.456,0.619,-7.106,0.0805,0.000149,0.0372,0.0761,0.419,170.091,167552
3ufC9vSr7giJmxTJE5IRjd,0.598,0.992,-1.449,0.0519,0.00263,0.000232,0.294,0.752,147.032,163402
28XsTC7Bum5rdHbMUs1jmV,0.508,0.917,-4.158,0.0858,6.04e-05,0.000322,0.372,0.52,75.014,233240
4EE0aDJ3SUW8aGy9Kc3mVO,0.536,0.928,-3.734,0.0622,0.0019,0.0,0.188,0.367,105.019,153306
0x3eNrnIn1gez9GtLrSRDg,0.498,0.94,-4.899,0.28,0.0211,0.0,0.126,0.238,155.926,205968
2hAgwBbqYYhcFBqwOOSTAA,0.591,0.881,-2.407,0.0314,0.0025,0.0,0.143,0.628,95.051,178413
3QeFBOE8Bx2hTiw6EN0mrs,0.647,0.79,-5.406,0.103,0.0679,2.06e-06,0.273,0.695,142.993,109462
5hikGMINejLciq0By2d1O3,0.58,0.892,-4.749,0.0349,0.0158,0.0,0.387,0.641,118.004,188875
5wFAux8BRcosEwYjV6O2ze,0.564,0.889,-7.236,0.0334,0.000627,6.87e-06,0.102,0.501,97.512,180449
2xVcCDRgG3TrH69TatsUxp,0.913,0.584,-5.263,0.223,0.521,5.36e-05,0.307,0.627,119.873,174370
6Rpbzk2LC8xWZI93RyodAq,0.901,0.589,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600
2oiixB9QMIzhWaHGVlQx4g,0.783,0.729,-3.549,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148
3Zyk5Vd9WNPNVWxvb0EZTk,0.793,0.78,-4.247,0.249,0.341,0.0,0.111,0.576,178.046,203360
4nrPB8O7Y7wsOCJdgXkthe,0.778,0.632,-5.6,0.0493,0.274,0.0,0.0915,0.498,122.104,218289
5ww2BF9slyYgNOk37BlC4u,0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162638
5MxFWjuqQIsbNWbMdMdbli,0.713,0.703,-5.769,0.194,0.298,0.0,0.321,0.576,123.06,255693
0mzsLrUNazBaRfYZfjmpSV,0.537,0.602,-4.631,0.0458,0.296,0.0,0.0715,0.753,157.437,271862
0CYTGMBYkwUxrj1MWDLrC5,0.743,0.831,-4.042,0.0584,0.114,6.43e-05,0.35,0.609,95.975,168133
6WbAhuwE6fCOriBu5786X1,0.951,0.692,-4.038,0.312,0.472,0.000182,0.0894,0.431,115.047,201280
0fADaWdT3obxk7zvHS18VY,0.758,0.888,-2.851,0.0706,0.34,0.00139,0.144,0.408,107.039,197383
5Fh9fyHRnSwKLo4asG6fEX,0.574,0.925,-3.729,0.0648,0.407,0.0,0.259,0.905,95.738,267017
0oBtwScT4B4BR5kZitNWd5,0.751,0.761,-4.113,0.15,0.251,0.000238,0.0991,0.553,92.032,151325
2oW52tBeJNSv93Ct5AJb8q,0.676,0.858,-2.636,0.0467,0.0354,0.0,0.211,0.67,139.998,161173
2caVKAWz7oM5Hw3LDWWVnQ,0.869,0.74,-4.699,0.108,0.649,7.95e-06,0.135,0.598,117.949,206499
54ELExv56KCAB4UP9cOCzC,0.892,0.662,-3.894,0.162,0.169,1.24e-06,0.363,0.607,93.976,227013
6P7Baz3uteblV2zklm39BC,0.707,0.611,-5.798,0.0424,0.395,3.18e-06,0.11,0.416,93.004,176222
1DxEbt6OSbrkRthk6pjZue,0.838,0.79,-1.602,0.108,0.431,3.33e-06,0.184,0.962,92.927,161452
2tTmW7RDtMQtBk7m2rYeSw,0.621,0.782,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,198938
0Iozrbed8spxoBnmtBMshO,0.724,0.631,-4.42,0.0686,0.249,0.0,0.213,0.957,176.076,160909
2mpoNBkngUEwnaKoBhZ0vl,0.784,0.826,-6.34,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,184066
2SiAcexM2p1yX6joESbehd,0.555,0.634,-5.522,0.273,0.129,2.32e-06,0.188,0.555,170.228,174045
2ypbIXW3a7fsLdLtLpZWDZ,0.733,0.822,-3.842,0.077,0.0308,0.0,0.101,0.348,122.005,188784
40vzZFWG1h60TdZPuxuX3Y,0.781,0.662,-3.825,0.0336,0.355,0.0,0.161,0.686,91.999,197477
0NO2zL0kw8sGGnaMvHKAZF,0.765,0.872,-5.863,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,237474
1j4yhkxSCEDmiLVKjpYKWq,0.806,0.83,-3.767,0.0981,0.117,0.0,0.101,0.663,81.01,217255
35ns1WEurw3MVlHJjHwNWQ,0.799,0.775,-5.869,0.077,0.0308,0.00526,0.309,0.605,95.027,296907
